STATION,NAME,COUNTRY,LATITUDE,LONGITUDE,ELEVATION,DATE,EMXP,PRCP,TAVG,TMAX,TMIN
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1987-09,0.88,1.61,67.6,77.8,57.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1987-10,1.48,6.95,57.4,64.2,50.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1987-11,0.73,2.77,44.5,49.1,40
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1987-12,0.82,2.28,39.8,44.5,35.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-01,0.64,2.77,44.8,49.9,39.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-02,0.85,2.53,40.5,46.8,34.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-03,0.85,3.55,44.2,50.5,37.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-04,0.65,2.27,52.6,61.3,43.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-05,1.19,7.59,59.3,67.4,51.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-06,1.28,3.98,64.1,74.3,54
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-07,0.68,2.43,68.3,79.2,57.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-08,0.68,2.18,69.8,80.8,58.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-09,1.01,2.51,62.5,72.1,52.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-10,3.28,7.6,57.4,65,49.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-11,0.34,1.35,41.4,48.4,34.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1988-12,0.44,1.7,40.2,44.8,35.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-01,0.12,0.46,38.4,44.1,32.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-02,1.84,2.35,41.8,49.6,33.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-03,0.5,1.57,50.6,60.8,40.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-04,1.3,5.99,49.7,56.9,42.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-05,0.54,1.46,62.8,74.6,51
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-06,0.36,1.18,64.6,76.1,53.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-07,0.63,1.17,70.6,81.3,59.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-08,0.25,0.74,69.9,80.9,58.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-09,0.53,1.26,62.7,72.2,53.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-10,0.57,1.22,56.6,66.1,47.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-11,3.07,4.89,42.8,50.6,35.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1989-12,0.32,1.3,39.6,45.6,33.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-01,1.5,2.07,35.6,42.6,28.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-02,0.72,2.76,49.5,57.4,41.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-03,0.11,0.55,47.9,57.9,38
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-04,0.78,2.77,48.6,56.6,40.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-05,0.76,2.27,63.5,73.9,53.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-06,0.84,4.58,64.3,73,55.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-07,1.43,1.8,70.8,81.3,60.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-08,0.52,1.44,71.4,82.6,60.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-09,1.23,2.15,61.6,71.5,51.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-10,0.53,3.88,57.8,65.2,50.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-11,1.1,5.57,44.5,48.9,40.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1990-12,1.07,4.58,33.8,38.2,29.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-01,0.2,0.93,38,42.9,33.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-02,0.4,1.47,36.8,44.4,29.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-03,2.02,4.69,50.9,58.4,43.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-04,0.36,1.56,50.1,59,41.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-05,0.17,0.44,55.2,64.3,46
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-06,1.27,3.27,64.5,73.2,55.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-07,0.49,1.35,73,83.4,62.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-08,0.34,0.89,73.5,84.9,62.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-09,2.39,6.31,67.3,76.1,58.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-10,1.71,4.54,52.8,59.6,46.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-11,0.98,2.64,45.5,51.5,39.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1991-12,2.4,3.21,35.2,39.8,30.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-01,0.94,1.08,32.6,37.2,28.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-02,0.6,1.88,39.8,46.6,33.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-03,0.54,2.35,46.7,53.9,39.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-04,1.1,3.39,52.1,60.8,43.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-05,1.15,3.23,62.2,71.6,52.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-06,1.74,6.5,63.4,71,55.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-07,0.7,3.43,70.4,79.6,61.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-08,1.74,5.65,73.8,84.4,63.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-09,1.11,2.39,62.4,71,53.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-10,0.72,5.58,50,54.3,45.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-11,2.28,5.41,47.8,53,42.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1992-12,0.55,2.24,41.6,46.2,37
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-01,0.62,0.93,40.9,47.4,34.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-02,0.18,0.26,34.4,39.5,29.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-03,0.12,0.41,45.6,54.7,36.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-04,0.79,3.13,54,62.2,45.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-05,1.43,5.58,60.8,69.2,52.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-06,0.41,2.23,66.6,75.4,57.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-07,1.23,5.28,67.5,76.5,58.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-08,1.67,4.65,69.3,79,59.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-09,3.42,11.91,60.3,68,52.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-10,1.87,9.95,51.5,56.2,46.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-11,0.73,2.2,39.4,43.6,35.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1993-12,0.56,3.29,43.2,48.2,38.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-01,1.23,4.46,38.8,43.9,33.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-02,0.25,0.96,43.4,49,37.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-03,0.23,0.8,51.9,60.5,43.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-04,1.11,4.33,49,55.7,42.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-05,0.56,4.2,60.3,68.6,52.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-06,1.06,2.54,66.3,75.5,57.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-07,1.15,3.55,75.5,85.7,65.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-08,0.46,0.88,73.2,83.4,63
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-09,1.99,8.18,61.2,68,54.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-10,0.94,2.81,56.5,64.1,48.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-11,1.9,3.76,50,55.2,44.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1994-12,0.28,1.63,42.6,47.3,37.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-01,0.76,3.64,39,44.2,33.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-02,0.88,4.72,46.3,52.8,39.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-03,0.39,2.03,44.2,52.5,35.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-04,1.52,4.61,51.7,59.8,43.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-05,1.02,5.02,59.6,69.3,50
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-06,0.25,0.98,63.5,72.8,54.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-07,0.25,0.78,74.6,84.8,64.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-08,3.93,6.31,70,79.2,60.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-09,2.56,6.11,58.7,66.7,50.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-10,1.78,3.97,61.3,69.2,53.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-11,0.64,2.67,44.7,51,38.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1995-12,0.81,2.87,37.7,42.2,33.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-01,0.5,1.79,42.5,49.4,35.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-02,0.8,2.38,37.3,42.5,32
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-03,0.8,1.54,44,52,35.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-04,1.91,3.41,52.6,61.7,43.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-05,0.87,2.9,58.4,66.7,50.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-06,0.61,1.9,67,76.4,57.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-07,2.39,5.17,67.4,76.7,58.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-08,0.96,2.27,67.6,76.4,58.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-09,0.42,1.16,57.3,66.7,47.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-10,1.06,2.75,54.4,61.6,47.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-11,2.58,8.36,44.5,50.6,38.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1996-12,1.7,3.98,38.4,42.8,34.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-01,0.82,3.31,33.5,38.1,29
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-02,0.19,0.86,44.7,52.3,37.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-03,0.14,0.46,50.7,60.6,40.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-04,0.63,1.2,51.8,62.9,40.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-05,0.99,3.61,61.4,71.1,51.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-06,2.21,6.39,65,73.2,56.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-07,0.83,1.97,67.8,76.7,59
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-08,0.82,1.61,74.9,85.3,64.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-09,1.38,1.75,65.2,75.6,54.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-10,0.53,1.69,54.6,62.5,46.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-11,1.73,4.53,47.5,54.2,40.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1997-12,0.69,3,41.9,47.2,36.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-01,0.46,2.14,40.6,46,35.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-02,0.64,1.08,42.2,50.3,34.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-03,0.46,1.07,46.7,55.2,38.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-04,1.48,6.37,51.5,59.6,43.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-05,1.33,2.86,62.2,72,52.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-06,0.81,3.16,66.2,75.1,57.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-07,0.35,1.28,71,81,61
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-08,0.69,1.33,70.6,81.7,59.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-09,2.7,6.72,63.1,71,55.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-10,0.57,2.72,54.6,61.1,48.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-11,0.58,2.65,39.6,45.1,34
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1998-12,0.53,1.39,38.3,43.4,33.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-01,0.83,2.81,42.4,49.3,35.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-02,0.69,2.9,37.3,42.2,32.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-03,1.21,3.06,48.5,56.7,40.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-04,0.54,3.65,52.3,60.2,44.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-05,0.86,2.29,64.4,72.4,56.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-06,1.17,3.39,64.5,74.1,54.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-07,1.24,2.13,72.1,82,62.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-08,1.2,3.09,71.1,80.3,62
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-09,1,4.88,68,76.9,59.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-10,2.28,6.05,55.8,62.3,49.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-11,0.95,2.74,41.5,46.6,36.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,1999-12,0.36,2.18,40.6,46.7,34.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-01,0.28,0.57,37.4,42.8,32.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-02,0.59,2.31,44,50.7,37.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-03,0.54,1.83,47.6,55.8,39.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-04,0.84,4.09,53.7,61.8,45.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-05,0.65,2.2,63.8,72.8,54.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-06,0.71,1.16,68.6,79,58.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-07,0.63,2.2,67.2,76.5,57.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-08,0.87,3.24,72.4,82.8,61.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-09,1,3.31,65,74,56
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-10,2.24,6.46,55.6,62.3,48.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-11,1,3.61,48.6,54.4,42.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2000-12,1.16,3.07,46,51.6,40.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-01,1,3.71,43,48.1,37.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-02,0.22,0.76,43,49.3,36.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-03,1.1,5.47,52.5,59.6,45.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-04,0.62,3.25,50,56.9,43.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-05,1.06,2.35,62.8,70.8,54.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-06,0.39,2.49,65.2,74.9,55.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-07,1.03,2.72,71.6,81.6,61.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-08,0.43,1.3,71.7,81.6,61.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-09,0.69,2.19,58.9,66.9,50.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-10,0.8,3.12,62,69.8,54.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-11,0.46,1.14,40.4,45.8,35
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2001-12,0.11,0.35,34,38.9,29.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-01,0.42,1.06,38.3,45.4,31.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-02,0.73,1.72,46.4,52.6,40.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-03,0.49,1.04,49.7,57.7,41.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-04,0.34,0.65,53.5,63.2,43.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-05,1.57,5.58,57.7,66.1,49.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-06,0.89,2.43,69.9,79.6,60.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-07,1.28,4.94,68.4,77.4,59.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-08,0.61,3.46,67.7,76,59.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-09,1.06,3.42,61.1,68.7,53.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-10,1.04,3.03,56,64.1,47.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-11,1.72,11.16,50.4,56,44.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2002-12,0.56,3.06,44.1,48.2,39.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-01,0.3,1.18,36.2,41.4,31
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-02,0.2,0.43,37.6,44.5,30.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-03,0.45,0.78,50.4,60.7,40
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-04,0.5,1.39,54.7,63.8,45.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-05,0.97,2.28,63.3,73.1,53.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-06,0.46,0.7,78,89,67
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-07,1.28,1.96,74.2,84.6,63.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-08,0.32,1.14,79.7,91.4,68
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-09,0.54,1.61,64.7,74.2,55.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-10,1.2,5.31,52.2,60,44.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-11,0.96,2.31,48.3,55.1,41.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2003-12,2.01,4.67,40.2,45.8,34.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-01,0.31,2.24,38.6,43.1,33.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-02,1.02,1.32,40,47.2,32.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-03,1.61,2.85,45.3,53.5,37.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-04,0.69,1.75,52.5,60.5,44.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-05,0.36,1.06,58.8,68.3,49.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-06,0.61,1.31,68.1,77.7,58.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-07,0.27,0.98,70.8,81,60.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-08,2.06,6.04,71.1,80,62.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-09,0.24,0.68,64.9,73.6,56.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-10,2.27,7.95,60,66.6,53.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-11,0.69,1.82,43.4,48.5,38.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2004-12,0.49,1.46,37.6,41.6,33.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-01,0.42,1.16,37.3,43.4,31.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-02,0.87,1.5,35.3,41.1,29.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-03,0.2,0.73,46.5,54.9,38.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-04,1.92,6.69,52.8,60.9,44.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-05,0.79,2.3,61.6,70.8,52.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-06,0.84,1.67,70.6,80.7,60.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-07,0.68,1.88,71.9,81.5,62.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-08,0.47,1.56,67.3,76.5,58.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-09,0.46,1.17,65.2,74,56.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-10,1.19,3.3,60.9,68.4,53.5
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-11,1.95,2.47,43.4,48.9,37.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2005-12,0.25,1.31,34.6,38.9,30.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-01,0.45,1.33,35.3,40.6,29.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-02,1.02,2.04,36.5,41.9,31.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-03,1.07,4.24,46,53.3,38.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-04,1.27,2.75,53.7,62.8,44.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-05,0.7,2.57,61.3,70,52.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-06,0.54,1.16,70.2,80.8,59.6
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-07,1.96,2.48,78.3,88.6,68
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-08,0.56,3.72,66,74.2,57.7
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-09,1.76,2.57,68.9,77.4,60.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-10,0.72,2.43,62,69.7,54.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-11,2.24,4.06,50.4,56.7,44.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2006-12,1.21,3.04,39.7,45.3,34.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-01,0.43,1.97,43.2,48,38.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-02,0.46,1.96,46.6,53.3,39.9
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-03,0.23,1.48,47.2,55.1,39.4
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-04,0.32,0.55,60.5,71.7,49.2
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-05,2.09,7.42,62,70,54.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-06,0.83,4.25,67.6,76.1,59
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-07,0.98,3.43,69.1,77.3,60.8
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-08,1.01,3.51,67.5,75.6,59.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-09,0.93,2.54,61,70,52.1
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-10,0.2,0.74,53.7,61.1,46.3
FR069029001,LYON ST EXUPERY, FR,45.7264,5.0778,235,2007-11,1.85,2.99,41.7,47.4,36
